id_entrega,id_mensajero,fecha,ciudad,zona,distancia_km,tiempo_entrega_minutos,valor_paquete,estado,calificacion_cliente,tipo_vehiculo,experiencia_mensajero
E12320,M108,2024-01-07 15:56:00,Medellín,Bello,7.9,41.1,125400.0,Entregado,,Camioneta,1-3 años
E12321,M073,2024-01-28 11:52:00,Medellín,Bello,6.4,20.6,223900.0,Entregado,5.0,Moto,<1 año
E12322,M126,2024-01-01 09:35:00,Cali,San Fernando,3.3,17.8,228100.0,Entregado,5.0,Camioneta,1-3 años
E12323,M090,2024-01-09 07:26:00,Bogotá,Chapinero,11.7,62.7,249300.0,Entregado,2.5,Moto,>5 años
E12324,M124,2024-03-14 15:36:00,Bucaramanga,Norte,9.7,33.3,196100.0,Entregado,4.7,Moto,1-3 años
E12325,M116,2024-02-13 18:30:00,Bucaramanga,Centro,6.4,37.8,361300.0,Entregado,4.8,Moto,<1 año
E12326,M034,2024-01-18 22:40:00,Medellín,Laureles,6.9,31.0,199900.0,Entregado,3.5,Moto,1-3 años
E12327,M118,2024-02-27 20:09:00,Bucaramanga,Girón,6.4,20.8,230800.0,Entregado,4.5,Camioneta,3-5 años
E12328,M084,2024-01-12 19:24:00,Cali,Granada,7.4,35.9,259400.0,Dañado,,Moto,1-3 años
E12329,M060,2024-02-20 16:34:00,Bogotá,Usaquén,14.4,52.1,272000.0,Entregado,4.8,Moto,1-3 años
E12330,M012,2024-03-26 20:47:00,Cali,Chipichape,4.2,11.1,281100.0,Entregado,4.6,Moto,1-3 años
E12331,M072,2024-03-23 08:55:00,Medellín,Envigado,9.2,37.7,356300.0,Entregado,4.5,Moto,>5 años
E12332,M043,2024-03-31 06:36:00,Bucaramanga,Cabecera,8.4,22.5,399800.0,Entregado,4.4,Moto,3-5 años
E12333,M080,2024-03-12 09:41:00,Bucaramanga,Girón,5.3,31.0,192700.0,Entregado,4.8,Moto,1-3 años
E12334,M144,2024-01-11 12:39:00,Bucaramanga,Norte,6.5,24.5,254700.0,Entregado,5.0,Camioneta,1-3 años
E12335,M139,2024-03-14 07:36:00,Barranquilla,Norte,5.5,35.0,126200.0,Entregado,4.1,Moto,<1 año
E12336,M134,2024-01-25 21:32:00,Barranquilla,Norte,6.1,16.6,321100.0,Entregado,4.6,Moto,>5 años
E12337,M005,2024-01-16 11:01:00,Bucaramanga,Floridablanca,5.0,18.4,451300.0,Entregado,4.3,Moto,1-3 años
E12338,M071,2024-01-27 13:53:00,Barranquilla,Siape,4.7,18.5,145700.0,Entregado,4.4,Moto,3-5 años
E12339,M149,2024-02-26 08:51:00,Bogotá,Usaquén,13.8,87.4,24900.0,Entregado,3.6,Moto,<1 año
E12340,M137,2024-03-18 16:25:00,Barranquilla,Riomar,12.5,50.8,207800.0,Entregado,4.3,Moto,1-3 años
E12341,M012,2024-03-03 06:21:00,Bogotá,Usaquén,5.4,20.3,121600.0,Entregado,4.7,Moto,1-3 años
E12342,M112,2024-01-24 19:01:00,Barranquilla,Centro,11.8,52.9,438300.0,Entregado,4.4,Moto,>5 años
E12343,M136,2024-02-10 18:16:00,Bogotá,Kennedy,6.7,22.8,230000.0,Entregado,4.5,Moto,1-3 años
E12344,M024,2024-01-15 09:34:00,Cali,Centro,8.6,50.4,496100.0,Entregado,4.7,Moto,1-3 años
E12345,M044,2024-02-06 10:11:00,Bogotá,Centro,11.1,54.1,235600.0,Entregado,3.7,Moto,1-3 años
E12346,M066,2024-01-12 10:19:00,Barranquilla,Sur,9.4,27.8,58100.0,Entregado,5.0,Moto,1-3 años
E12347,M105,2024-03-27 11:03:00,Medellín,Envigado,10.5,30.4,203400.0,Entregado,4.3,Moto,3-5 años
E12348,M084,2024-01-24 06:45:00,Cali,Centro,2.6,10.0,367900.0,Entregado,4.4,Moto,1-3 años
E12349,M015,2024-02-08 18:06:00,Barranquilla,Centro,5.1,32.9,366300.0,Entregado,4.8,Moto,1-3 años
E12350,M082,2024-01-19 19:57:00,Bucaramanga,Girón,7.2,34.3,196200.0,Entregado,4.4,Moto,1-3 años
E12351,M083,2024-02-03 18:52:00,Barranquilla,Norte,10.8,45.8,340700.0,Entregado,5.0,Moto,3-5 años
E12352,M031,2024-01-07 12:15:00,Medellín,Laureles,9.3,41.6,225000.0,Entregado,4.3,Moto,3-5 años
E12353,M061,2024-03-04 22:48:00,Barranquilla,Norte,5.1,14.4,64100.0,Entregado,4.7,Moto,1-3 años
E12354,M130,2024-02-19 09:17:00,Bogotá,Centro,10.7,46.3,150100.0,Entregado,4.5,Camioneta,3-5 años
E12355,M016,2024-02-10 20:35:00,Bucaramanga,Centro,2.9,10.0,320900.0,Entregado,4.8,Moto,1-3 años
E12356,M105,2024-01-09 21:01:00,Medellín,Laureles,9.6,22.2,50000.0,Entregado,4.4,Moto,3-5 años
E12357,M105,2024-03-22 13:58:00,Cali,Centro,8.7,38.9,347400.0,Entregado,3.9,Moto,3-5 años
E12358,M005,2024-02-04 09:15:00,Bucaramanga,Cabecera,5.3,38.0,159000.0,Entregado,4.9,Moto,1-3 años
E12359,M143,2024-03-24 10:19:00,Medellín,El Poblado,5.3,19.6,455300.0,Entregado,4.1,Moto,<1 año
E12360,M146,2024-02-22 20:05:00,Bogotá,Usaquén,8.1,31.2,294400.0,Entregado,4.4,Moto,<1 año
E12361,M129,2024-01-27 10:23:00,Barranquilla,Centro,11.1,43.1,248400.0,Entregado,4.5,Moto,1-3 años
E12362,M139,2024-01-22 13:34:00,Barranquilla,Riomar,6.1,42.5,327900.0,Entregado,4.4,Moto,<1 año
E12363,M109,2024-03-12 20:02:00,Bogotá,Chapinero,7.7,33.5,162500.0,Entregado,4.2,Camioneta,3-5 años
E12364,M001,2024-02-29 15:41:00,Cali,Sur,9.3,24.6,468000.0,Entregado,4.5,Moto,>5 años
E12365,M043,2024-01-01 07:59:00,Cali,Centro,5.9,26.9,447200.0,Entregado,4.4,Moto,3-5 años
E12366,M124,2024-02-04 14:53:00,Bucaramanga,Norte,8.1,37.9,453200.0,Entregado,4.2,Moto,1-3 años
E12367,M098,2024-02-14 12:37:00,Medellín,Envigado,7.3,25.4,436500.0,Entregado,4.7,Moto,3-5 años
E12368,M131,2024-02-06 07:10:00,Barranquilla,Norte,12.8,49.1,140400.0,Entregado,4.4,Moto,>5 años
E12369,M137,2024-03-13 08:19:00,Bogotá,Centro,7.0,30.0,358200.0,Entregado,4.1,Moto,1-3 años
E12370,M023,2024-02-20 09:53:00,Bucaramanga,Centro,5.7,37.7,453800.0,Entregado,4.3,Moto,1-3 años
E12371,M036,2024-03-12 14:56:00,Cali,Sur,3.0,17.4,113100.0,Entregado,4.4,Camioneta,<1 año
E12372,M111,2024-01-27 22:51:00,Bogotá,Kennedy,5.6,15.9,347500.0,Entregado,4.3,Moto,3-5 años
E12373,M082,2024-03-28 16:40:00,Bucaramanga,Centro,3.6,12.8,223900.0,Entregado,4.5,Moto,1-3 años
E12374,M067,2024-03-31 20:17:00,Medellín,El Poblado,5.9,43.9,344200.0,Entregado,3.9,Camioneta,<1 año
E12375,M063,2024-03-25 16:21:00,Bucaramanga,Centro,5.1,15.5,97700.0,Entregado,5.0,Moto,1-3 años
E12376,M054,2024-02-28 16:01:00,Medellín,Centro,11.1,38.0,310200.0,Entregado,4.2,Moto,3-5 años
E12377,M035,2024-03-23 06:38:00,Cali,Granada,9.4,34.7,149300.0,Entregado,4.0,Moto,1-3 años
E12378,M122,2024-01-01 06:43:00,Cali,Sur,4.3,23.0,82400.0,Entregado,4.8,Camioneta,3-5 años
E12379,M045,2024-02-22 21:48:00,Bucaramanga,Floridablanca,4.3,12.9,127900.0,Entregado,5.0,Moto,1-3 años
E12380,M101,2024-03-09 08:50:00,Cali,San Fernando,5.6,30.8,309800.0,Entregado,4.6,Moto,>5 años
E12381,M020,2024-03-09 06:57:00,Barranquilla,Norte,11.4,56.0,189900.0,Retrasado,,Moto,<1 año
E12382,M114,2024-03-27 09:22:00,Barranquilla,Riomar,11.8,54.3,166700.0,Entregado,4.1,Moto,>5 años
E12383,M097,2024-03-17 17:24:00,Bogotá,Centro,10.1,36.6,205400.0,Entregado,4.2,Moto,1-3 años
E12384,M046,2024-03-30 06:07:00,Bogotá,Usaquén,5.9,21.3,25800.0,Entregado,4.8,Camioneta,1-3 años
E12385,M119,2024-02-17 12:28:00,Medellín,Laureles,3.4,15.3,464100.0,Entregado,5.0,Moto,<1 año
E12386,M003,2024-01-29 06:48:00,Cali,Granada,3.8,12.7,174400.0,Entregado,4.5,Camioneta,3-5 años
E12387,M072,2024-03-28 17:12:00,Medellín,Centro,5.8,30.0,55800.0,Entregado,4.8,Moto,>5 años
E12388,M024,2024-03-19 15:51:00,Cali,San Fernando,4.0,10.4,328100.0,Entregado,4.5,Moto,1-3 años
E12389,M057,2024-01-30 21:23:00,Barranquilla,Centro,9.4,45.8,445700.0,Entregado,4.6,Camioneta,3-5 años
E12390,M010,2024-02-05 21:57:00,Medellín,Bello,5.2,25.1,173000.0,Entregado,5.0,Camioneta,1-3 años
E12391,M054,2024-01-01 12:52:00,Bogotá,Centro,7.5,33.7,53000.0,Entregado,4.7,Moto,3-5 años
E12392,M102,2024-01-15 14:36:00,Barranquilla,Siape,6.1,27.6,473800.0,Entregado,4.6,Camioneta,>5 años
E12393,M129,2024-03-04 11:35:00,Bogotá,Kennedy,14.6,57.3,350400.0,Entregado,3.9,Moto,1-3 años
E12394,M050,2024-03-25 11:04:00,Cali,Granada,5.7,28.9,18000.0,Entregado,4.7,Moto,1-3 años
E12395,M033,2024-01-09 10:16:00,Cali,Sur,4.0,11.1,477100.0,Entregado,4.9,Moto,1-3 años
E12396,M146,2024-01-30 22:46:00,Bogotá,Centro,4.4,17.8,164700.0,Entregado,4.5,Moto,<1 año
E12397,M071,2024-01-25 06:44:00,Cali,Granada,4.8,19.0,184400.0,Entregado,5.0,Moto,3-5 años
E12398,M137,2024-03-19 14:43:00,Bogotá,Usaquén,12.7,49.1,248800.0,Entregado,5.0,Moto,1-3 años
E12399,M144,2024-02-28 06:27:00,Bucaramanga,Floridablanca,9.9,33.6,218000.0,Entregado,4.9,Camioneta,1-3 años
E12400,M014,2024-02-11 19:54:00,Barranquilla,Centro,12.3,84.7,83500.0,Entregado,3.1,Moto,<1 año
E12401,M105,2024-02-05 09:43:00,Medellín,Centro,7.4,24.6,249600.0,Entregado,5.0,Moto,3-5 años
E12402,M133,2024-02-29 21:23:00,Bucaramanga,Centro,5.1,12.2,171100.0,Retrasado,,Moto,>5 años
E12403,M133,2024-01-06 13:03:00,Bucaramanga,Norte,9.6,32.8,87900.0,Entregado,4.2,Moto,>5 años
E12404,M072,2024-02-23 20:20:00,Medellín,El Poblado,5.3,13.4,223300.0,Entregado,4.8,Moto,>5 años
E12405,M002,2024-02-20 12:21:00,Cali,Granada,5.7,27.9,382800.0,Entregado,4.5,Moto,1-3 años
E12406,M021,2024-03-14 06:47:00,Cali,Centro,6.9,27.6,73400.0,Entregado,4.6,Camioneta,3-5 años
E12407,M058,2024-03-29 19:04:00,Bogotá,Centro,9.4,51.2,120200.0,Entregado,4.2,Moto,>5 años
E12408,M064,2024-01-26 11:21:00,Bucaramanga,Girón,7.6,26.0,54400.0,Entregado,4.3,Camioneta,3-5 años
E12409,M080,2024-01-09 09:01:00,Bucaramanga,Norte,6.5,35.8,29500.0,Entregado,5.0,Moto,1-3 años
E12410,M123,2024-02-25 06:37:00,Medellín,Laureles,4.0,10.7,380500.0,Entregado,5.0,Moto,3-5 años
E12411,M086,2024-02-02 13:06:00,Barranquilla,Riomar,4.0,19.6,215200.0,Entregado,4.9,Camioneta,1-3 años
E12412,M122,2024-01-31 16:53:00,Bucaramanga,Girón,8.3,31.0,189600.0,Entregado,4.5,Camioneta,3-5 años
E12413,M014,2024-02-12 22:50:00,Medellín,Centro,3.3,18.1,419300.0,Entregado,4.9,Moto,<1 año
E12414,M061,2024-01-10 20:48:00,Medellín,Centro,9.6,35.5,412000.0,Entregado,3.9,Moto,1-3 años
E12415,M025,2024-03-21 20:37:00,Barranquilla,Siape,12.1,43.6,160600.0,Entregado,4.2,Moto,>5 años
E12416,M032,2024-01-11 07:58:00,Barranquilla,Riomar,10.4,55.8,322300.0,Entregado,4.2,Moto,<1 año
E12417,M009,2024-02-18 16:56:00,Bogotá,Centro,5.6,35.8,398400.0,Entregado,3.9,Moto,<1 año
E12418,M017,2024-01-17 07:58:00,Cali,Chipichape,8.0,62.5,49300.0,Retrasado,,Moto,1-3 años
E12419,M114,2024-01-08 15:39:00,Barranquilla,Norte,5.9,12.5,420100.0,Entregado,4.7,Moto,>5 años
E12420,M111,2024-01-09 09:43:00,Bogotá,Centro,11.9,58.7,38700.0,Entregado,4.3,Moto,3-5 años
E12421,M015,2024-03-12 07:18:00,Barranquilla,Norte,9.9,48.8,314900.0,Entregado,4.1,Moto,1-3 años
E12422,M098,2024-02-21 09:39:00,Medellín,El Poblado,4.4,16.8,21000.0,Entregado,5.0,Moto,3-5 años
E12423,M106,2024-01-30 06:29:00,Medellín,Centro,9.0,24.4,169500.0,Entregado,5.0,Moto,1-3 años
E12424,M099,2024-02-29 19:56:00,Barranquilla,Riomar,11.8,63.9,45600.0,Entregado,4.0,Camioneta,3-5 años
E12425,M026,2024-02-13 06:29:00,Cali,Sur,9.0,43.1,78100.0,Entregado,4.7,Camioneta,1-3 años
E12426,M133,2024-02-12 12:06:00,Bucaramanga,Cabecera,4.1,19.9,31400.0,Entregado,4.4,Moto,>5 años
E12427,M027,2024-01-02 08:37:00,Barranquilla,Norte,11.6,76.3,437000.0,Entregado,4.0,Camioneta,<1 año
E12428,M050,2024-03-14 10:40:00,Medellín,Laureles,9.0,29.6,314200.0,Entregado,4.5,Moto,1-3 años
E12429,M131,2024-02-02 17:26:00,Medellín,Bello,6.5,32.6,114000.0,Entregado,3.7,Moto,>5 años
E12430,M124,2024-03-20 20:11:00,Bucaramanga,Norte,6.8,30.0,41400.0,Entregado,4.3,Moto,1-3 años
E12431,M063,2024-01-18 07:03:00,Bucaramanga,Floridablanca,9.4,42.9,121400.0,Entregado,4.8,Moto,1-3 años
E12432,M033,2024-02-09 19:32:00,Cali,Centro,5.6,22.9,320300.0,Entregado,4.6,Moto,1-3 años
E12433,M092,2024-02-09 10:09:00,Barranquilla,Centro,10.3,32.8,218300.0,Entregado,,Moto,1-3 años
E12434,M121,2024-02-09 16:18:00,Medellín,El Poblado,6.6,23.4,21400.0,Entregado,5.0,Camioneta,3-5 años
E12435,M095,2024-01-02 22:37:00,Medellín,Bello,5.7,20.8,464200.0,Entregado,5.0,Moto,1-3 años
E12436,M038,2024-01-08 13:32:00,Cali,Chipichape,3.4,21.6,422900.0,Entregado,4.2,Moto,<1 año
E12437,M144,2024-01-07 19:22:00,Medellín,El Poblado,10.9,78.1,158100.0,Entregado,3.4,Camioneta,1-3 años
E12438,M051,2024-01-26 12:50:00,Medellín,Bello,6.1,22.9,188900.0,Entregado,4.4,Moto,3-5 años
E12439,M018,2024-02-13 12:42:00,Bucaramanga,Norte,4.4,23.1,223300.0,Entregado,4.6,Moto,1-3 años
E12440,M122,2024-03-29 20:38:00,Bucaramanga,Centro,7.0,28.4,439500.0,Entregado,5.0,Camioneta,3-5 años
E12441,M085,2024-03-15 16:39:00,Barranquilla,Sur,5.1,16.9,117000.0,Entregado,4.4,Moto,>5 años
E12442,M077,2024-02-23 16:10:00,Barranquilla,Siape,10.8,41.1,326200.0,Perdido,,Moto,<1 año
E12443,M027,2024-02-28 07:31:00,Barranquilla,Sur,10.6,105.7,38600.0,Entregado,3.3,Camioneta,<1 año
E12444,M057,2024-01-01 13:44:00,Barranquilla,Riomar,11.4,56.4,310800.0,Entregado,4.7,Camioneta,3-5 años
E12445,M059,2024-02-29 12:15:00,Medellín,Bello,6.8,28.7,245300.0,Entregado,4.9,Moto,1-3 años
E12446,M124,2024-02-12 18:13:00,Bucaramanga,Cabecera,9.2,40.0,446100.0,Entregado,4.1,Moto,1-3 años
E12447,M103,2024-01-24 06:23:00,Bucaramanga,Floridablanca,7.8,43.8,489900.0,Entregado,4.5,Moto,<1 año
E12448,M003,2024-01-10 17:01:00,Bta,Suba,13.8,88.1,43300.0,Entregado,2.5,Camioneta,3-5 años
E12449,M143,2024-01-15 10:18:00,Cali,Chipichape,5.1,21.7,425500.0,Entregado,4.9,Moto,<1 año
E12450,M113,2024-01-25 17:02:00,Cali,Centro,3.5,22.6,346600.0,Entregado,4.5,Moto,3-5 años
E12451,M008,2024-01-26 12:18:00,Cali,Chipichape,6.7,38.8,121200.0,Entregado,4.4,Moto,1-3 años
E12452,M045,2024-01-29 14:46:00,Bucaramanga,Girón,4.9,22.7,179400.0,Entregado,5.0,Moto,1-3 años
E12453,M045,2024-02-13 13:11:00,Bucaramanga,Girón,7.4,33.1,392200.0,Entregado,4.4,Moto,1-3 años
E12454,M051,2024-01-03 11:53:00,Medellín,Laureles,3.1,10.0,33900.0,Entregado,4.7,Moto,3-5 años
E12455,M068,2024-01-13 06:53:00,Cali,Chipichape,2.7,10.0,107000.0,Entregado,4.8,Moto,1-3 años
E12456,M036,2024-02-18 09:21:00,Cali,Granada,8.0,64.2,307300.0,Entregado,3.9,Camioneta,<1 año
E12457,M054,2024-02-09 20:15:00,Bogotá,Suba,8.5,23.2,450600.0,Entregado,4.6,Moto,3-5 años
E12458,M095,2024-02-17 11:33:00,Medellín,Envigado,11.4,51.9,259700.0,Entregado,4.5,Moto,1-3 años
E12459,M112,2024-01-09 09:09:00,Barranquilla,Siape,10.7,41.0,23000.0,Entregado,4.2,Moto,>5 años
E12460,M034,2024-01-25 12:34:00,Bogotá,Chapinero,7.5,32.1,19700.0,Entregado,4.9,Moto,1-3 años
E12461,M097,2024-03-29 17:20:00,Bogotá,Centro,7.3,40.0,427500.0,Entregado,4.7,Moto,1-3 años
E12462,M110,2024-03-22 13:58:00,Bucaramanga,Floridablanca,8.4,36.1,480700.0,Entregado,4.4,Moto,1-3 años
E12463,M012,2024-03-19 12:54:00,Cali,Granada,7.3,34.0,152600.0,Entregado,4.1,Moto,1-3 años
E12464,M138,2024-02-07 10:20:00,Barranquilla,Riomar,5.4,18.8,382800.0,Entregado,4.7,Moto,>5 años
E12465,M064,2024-01-07 14:55:00,Medellín,Laureles,8.0,32.5,39300.0,Entregado,4.5,Camioneta,3-5 años
E12466,M033,2024-03-06 21:13:00,Bucaramanga,Girón,3.4,15.5,208400.0,Entregado,4.6,Moto,1-3 años
E12467,M021,2024-03-01 08:10:00,Cali,Chipichape,3.5,19.6,451400.0,Entregado,4.4,Camioneta,3-5 años
E12468,M131,2024-02-19 22:23:00,Barranquilla,Centro,3.5,13.3,214200.0,Entregado,4.6,Moto,>5 años
E12469,M128,2024-03-07 20:11:00,Bucaramanga,Floridablanca,5.9,26.1,336500.0,Entregado,4.7,Moto,1-3 años
E12470,M083,2024-02-17 22:44:00,Barranquilla,Centro,11.8,39.2,87800.0,Entregado,4.4,Moto,3-5 años
E12471,M124,2024-03-04 21:17:00,Bucaramanga,Centro,6.3,19.4,343900.0,Entregado,5.0,Moto,1-3 años
E12472,M149,2024-02-21 07:13:00,Bogotá,Kennedy,8.5,44.0,360900.0,Entregado,4.7,Moto,<1 año
E12473,M057,2024-01-26 20:55:00,Barranquilla,Norte,3.5,13.8,423100.0,Entregado,5.0,Camioneta,3-5 años
E12474,M061,2024-02-20 12:19:00,Barranquilla,Siape,9.5,37.6,140800.0,Entregado,4.9,Moto,1-3 años
E12475,M109,2024-02-18 11:59:00,Cali,Centro,9.5,56.3,356900.0,Entregado,3.8,Camioneta,3-5 años
E12476,M096,2024-02-02 08:08:00,Barranquilla,Centro,10.0,49.8,126900.0,Entregado,4.9,Camioneta,3-5 años
E12477,M022,2024-02-07 20:33:00,Barranquilla,Sur,10.3,39.8,20100.0,Entregado,4.7,Camioneta,3-5 años
E12478,M091,2024-01-30 07:29:00,Cali,Chipichape,7.2,35.2,375300.0,Entregado,4.4,Moto,1-3 años
E12479,M132,2024-03-20 16:27:00,Bucaramanga,Floridablanca,5.8,24.5,421600.0,Retrasado,,Moto,1-3 años
E12480,M116,2024-02-29 19:26:00,Bucaramanga,Girón,3.4,22.4,111500.0,Entregado,4.9,Moto,<1 año
E12481,M095,2024-03-04 16:17:00,Medellín,Laureles,3.1,10.3,230500.0,Entregado,4.5,Moto,1-3 años
E12482,M098,2024-01-04 11:28:00,Medellín,Centro,6.8,24.7,30700.0,Entregado,4.6,Moto,3-5 años
E12483,M060,2024-02-03 08:22:00,Bogotá,Chapinero,15.6,85.9,279000.0,Entregado,3.5,Moto,1-3 años
E12484,M022,2024-02-07 22:32:00,Barranquilla,Norte,10.6,32.1,382000.0,Entregado,4.5,Camioneta,3-5 años
E12485,M140,2024-03-23 08:50:00,Barranquilla,Centro,5.4,27.0,281100.0,Entregado,4.9,Moto,1-3 años
E12486,M071,2024-01-30 09:07:00,Cali,Granada,6.7,32.5,454900.0,Entregado,4.5,Moto,3-5 años
E12487,M019,2024-02-16 07:34:00,Bogotá,Kennedy,4.6,18.9,468200.0,Entregado,5.0,Moto,>5 años
E12488,M052,2024-02-12 12:43:00,Medellín,Laureles,5.2,18.6,222700.0,Entregado,5.0,Moto,3-5 años
E12489,M085,2024-02-02 15:47:00,Medellín,El Poblado,3.1,10.0,304800.0,Entregado,5.0,Moto,>5 años
E12490,M071,2024-01-25 10:54:00,Cali,Granada,7.7,22.3,69700.0,Entregado,4.6,Moto,3-5 años
E12491,M140,2024-02-03 06:49:00,Barranquilla,Riomar,6.8,27.1,331600.0,Entregado,4.4,Moto,1-3 años
E12492,M077,2024-02-06 17:50:00,Bucaramanga,Norte,2.9,24.3,367100.0,Entregado,4.1,Moto,<1 año
E12493,M104,2024-02-21 06:30:00,Bogotá,Suba,9.8,35.5,238100.0,Entregado,4.4,Moto,3-5 años
E12494,M132,2024-01-20 18:14:00,Barranquilla,Riomar,3.7,19.7,140300.0,Retrasado,,Moto,1-3 años
E12495,M059,2024-01-27 21:14:00,Medellín,Envigado,8.4,25.7,238700.0,Dañado,,Moto,1-3 años
E12496,M133,2024-03-16 20:46:00,Bucaramanga,Norte,6.1,21.2,248300.0,Entregado,5.0,Moto,>5 años
E12497,M119,2024-02-13 08:20:00,Medellín,Envigado,5.9,35.6,276900.0,Entregado,4.8,Moto,<1 año
E12498,M049,2024-02-24 19:13:00,Barranquilla,Centro,3.7,16.4,127600.0,Entregado,4.6,Moto,1-3 años
E12499,M113,2024-02-27 06:23:00,Bogotá,Chapinero,15.5,39.0,58100.0,Entregado,5.0,Moto,3-5 años
E12500,M036,2024-03-14 10:19:00,Cali,Centro,9.6,48.8,489800.0,Entregado,4.1,Camioneta,<1 año
E12501,M003,2024-03-04 17:21:00,Cali,Sur,4.8,27.2,496000.0,Entregado,4.4,Camioneta,3-5 años
E12502,M058,2024-02-23 19:43:00,Cali,San Fernando,3.6,22.1,212300.0,Entregado,4.4,Moto,>5 años
E12503,M104,2024-03-29 15:20:00,Bogotá,Usaquén,10.5,29.3,204800.0,Entregado,4.7,Moto,3-5 años
E12504,M006,2024-03-13 07:59:00,Medellín,Centro,10.5,56.5,147500.0,Entregado,4.9,Moto,1-3 años
E12505,M036,2024-01-20 16:36:00,Cali,Centro,9.8,53.6,211400.0,Entregado,4.2,Camioneta,<1 año
E12506,M147,2024-02-20 18:13:00,Cali,Centro,4.4,15.0,256700.0,Entregado,5.0,Moto,>5 años
E12507,M101,2024-01-09 18:12:00,Cali,Centro,3.8,20.9,58400.0,Entregado,5.0,Moto,>5 años
E12508,M122,2024-01-14 16:36:00,Bucaramanga,Girón,8.3,28.1,258500.0,Entregado,4.8,Camioneta,3-5 años
E12509,M116,2024-03-22 15:05:00,Cali,Chipichape,6.7,41.7,260200.0,Entregado,4.4,Moto,<1 año
E12510,M044,2024-01-14 11:02:00,Barranquilla,Norte,6.2,24.3,217400.0,Entregado,4.7,Moto,1-3 años
E12511,M126,2024-01-04 11:12:00,Cali,San Fernando,9.9,38.3,457500.0,Entregado,4.7,Camioneta,1-3 años
E12512,M018,2024-02-19 15:13:00,Bucaramanga,Norte,8.2,29.5,287600.0,Entregado,4.5,Moto,1-3 años
E12513,M060,2024-02-07 22:04:00,Bogotá,Kennedy,4.2,13.6,75800.0,Entregado,4.9,Moto,1-3 años
E12514,M117,2024-01-08 17:33:00,Barranquilla,Riomar,10.5,83.5,451300.0,Entregado,2.7,Moto,1-3 años
E12515,M003,2024-01-22 16:55:00,Cali,Chipichape,4.9,19.7,309400.0,Entregado,5.0,Camioneta,3-5 años
E12516,M106,2024-02-20 11:07:00,Cali,Centro,8.8,39.1,223900.0,Entregado,4.3,Moto,1-3 años
E12517,M034,2024-03-09 19:30:00,Bogotá,Usaquén,10.0,46.7,311500.0,Retrasado,,Moto,1-3 años
E12518,M018,2024-02-19 12:08:00,Bucaramanga,Centro,2.8,13.3,290200.0,Entregado,5.0,Moto,1-3 años
E12519,M053,2024-02-09 19:52:00,Bogotá,Usaquén,13.6,79.9,421700.0,Perdido,,Moto,1-3 años
E12520,M122,2024-01-21 15:37:00,Bucaramanga,Norte,2.7,10.0,478900.0,Entregado,4.5,Camioneta,3-5 años
E12521,M052,2024-03-05 20:17:00,Medellín,El Poblado,9.1,26.3,146100.0,Entregado,4.7,Moto,3-5 años
E12522,M052,2024-01-01 10:28:00,Medellín,El Poblado,5.4,14.5,433500.0,Entregado,5.0,Moto,3-5 años
E12523,M017,2024-02-21 13:33:00,Bogotá,Suba,6.4,27.5,90600.0,Entregado,5.0,Moto,1-3 años
E12524,M085,2024-03-13 21:29:00,Medellín,Laureles,5.4,15.0,170100.0,Entregado,4.5,Moto,>5 años
E12525,M119,2024-03-14 07:47:00,Medellín,Bello,3.1,19.8,319800.0,Entregado,5.0,Moto,<1 año
E12526,M024,2024-02-06 20:22:00,Cali,Chipichape,9.8,39.5,417700.0,Entregado,4.2,Moto,1-3 años
E12527,M077,2024-02-20 11:26:00,Barranquilla,Norte,11.9,55.3,59700.0,Entregado,4.2,Moto,<1 año
E12528,M064,2024-01-23 19:29:00,Medellín,El Poblado,7.5,39.6,54400.0,Entregado,4.6,Camioneta,3-5 años
E12529,M099,2024-03-25 11:44:00,Barranquilla,Riomar,12.1,47.9,61800.0,Entregado,4.4,Camioneta,3-5 años
E12530,M146,2024-01-13 18:44:00,Barranquilla,Centro,10.4,55.0,261100.0,Entregado,4.0,Moto,<1 año
E12531,M012,2024-01-31 11:17:00,Cali,Chipichape,9.3,31.6,425200.0,Entregado,4.9,Moto,1-3 años
E12532,M138,2024-02-07 08:44:00,Medellín,El Poblado,3.7,25.0,370400.0,Entregado,3.8,Moto,>5 años
E12533,M056,2024-03-04 19:48:00,Barranquilla,Sur,5.4,36.6,133200.0,Perdido,,Camioneta,3-5 años
E12534,M142,2024-01-16 17:04:00,Bucaramanga,Girón,8.8,46.1,129300.0,Entregado,4.2,Moto,1-3 años
E12535,M027,2024-03-05 16:26:00,Barranquilla,Sur,12.1,70.2,415700.0,Entregado,4.0,Camioneta,<1 año
E12536,M116,2024-01-22 14:13:00,Bucaramanga,Cabecera,4.5,29.9,235100.0,Retrasado,,Moto,<1 año
E12537,M130,2024-01-06 20:01:00,Bogotá,Centro,8.0,35.9,75800.0,Entregado,4.3,Camioneta,3-5 años
E12538,M019,2024-03-22 20:24:00,Bogotá,Usaquén,7.5,24.9,243000.0,Entregado,5.0,Moto,>5 años
E12539,M088,2024-02-21 12:25:00,Medellín,Envigado,3.8,19.3,29900.0,Entregado,4.8,Moto,<1 año
E12540,M010,2024-01-02 14:07:00,Cali,Centro,5.0,27.9,491500.0,Entregado,4.8,Camioneta,1-3 años
